id,title,all_artists,genre,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion
651,Everybody (Backstreet's Back) - Extended Version,['Backstreet Boys'],boy band,1996,FALSE,58,0.792,0.81,10,-5.198,0,0.0368,0.00609,0.000153,0.224,0.509,108.054,4,Neutral
652,Renegade,['Styx'],album rock,1978,FALSE,67,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74E-05,0.0723,0.655,105.623,4,Neutral
653,September,"['Earth, Wind & Fire']",disco,1978,FALSE,0,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4,Neutral
654,Juke Box Hero,['Foreigner'],album rock,1981,FALSE,69,0.357,0.653,9,-5.554,1,0.0654,0.0828,0,0.0844,0.522,176.647,4,Neutral
655,Any Way You Want It,['Journey'],album rock,1980,FALSE,72,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,Neutral
656,Cum on Feel the Noize,['Quiet Riot'],album rock,1983,FALSE,71,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4,Neutral
657,The Final Countdown,['Europe'],album rock,1986,FALSE,76,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,Neutral
658,Livin' On A Prayer,['Bon Jovi'],glam metal,1986,FALSE,0,0.559,0.687,0,-10.912,1,0.0311,0.0591,3.59E-05,0.0896,0.854,122.666,4,Neutral
659,Back In Black,['AC/DC'],australian rock,1980,FALSE,84,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,Neutral
660,T.N.T.,['AC/DC'],australian rock,1976,FALSE,77,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,Neutral
661,Hells Bells,['AC/DC'],australian rock,1980,FALSE,74,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,4,Neutral
662,Back In the Saddle,['Aerosmith'],album rock,1976,FALSE,57,0.426,0.903,1,-9.661,1,0.0389,0.00578,0.00945,0.0945,0.762,122.201,4,Neutral
663,Gimme Three Steps,['Lynyrd Skynyrd'],album rock,1973,FALSE,67,0.554,0.74,9,-7.706,1,0.0803,0.698,6.90E-05,0.225,0.804,133.363,4,Neutral
664,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",dance pop,2011,FALSE,68,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,4,Neutral
665,La Grange - 2005 Remaster,['ZZ Top'],album rock,1973,FALSE,76,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4,Neutral
666,Hot Blooded,['Foreigner'],album rock,1978,FALSE,63,0.705,0.806,0,-4.83,1,0.0814,0.229,0,0.0676,0.763,117.945,4,Neutral
667,Gimme All Your Lovin',['ZZ Top'],album rock,1983,FALSE,70,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,4,Neutral
668,Up Around The Bend,['Creedence Clearwater Revival'],classic rock,1970,FALSE,70,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,4,Neutral
669,Shoot to Thrill,['AC/DC'],australian rock,1980,FALSE,72,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,Neutral
670,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),['AC/DC'],australian rock,1976,FALSE,70,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4,Neutral
671,Money For Nothing,['Dire Straits'],album rock,1985,FALSE,0,0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,4,Neutral
672,Gimme Some Lovin' - Single Mix,['The Spencer Davis Group'],blues rock,1966,FALSE,56,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,4,Neutral
673,Let It Go,['Def Leppard'],album rock,1981,FALSE,52,0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,4,Neutral
674,Me And My Wine - 1984 Remix,"['Def Leppard', 'Robert John ""Mutt"" Lange']",album rock,1981,FALSE,29,0.481,0.96,2,-6.505,1,0.058,9.43E-05,0.00262,0.0742,0.478,139.758,4,Neutral
675,Foolin',['Def Leppard'],album rock,1983,FALSE,57,0.608,0.787,9,-6.703,0,0.0277,0.000337,0.00782,0.111,0.474,113.796,4,Neutral
676,Apache,['The Sugarhill Gang'],east coast hip hop,1996,FALSE,22,0.827,0.928,7,-7.266,1,0.133,0.332,0,0.101,0.261,115.023,4,Neutral
677,White Lines,['Grandmaster Flash & The Furious Five'],bronx hip hop,1984,FALSE,47,0.853,0.703,0,-8.799,1,0.0586,0.0438,0.00044,0.0646,0.829,115.397,4,Neutral
679,"End of Line - From ""TRON: Legacy""/Score",['Daft Punk'],electro,2010,FALSE,48,0.354,0.449,9,-11.353,1,0.03,0.000513,0.778,0.344,0.0397,195.983,4,Neutral
680,Monkey Wrench,['Foo Fighters'],alternative metal,1997,FALSE,69,0.401,0.953,4,-4.276,1,0.0752,1.83E-05,2.56E-05,0.149,0.555,174.217,4,Neutral
681,Respect,['Aretha Franklin'],classic soul,1967,FALSE,73,0.805,0.558,0,-5.226,1,0.041,0.164,2.20E-05,0.0546,0.965,114.95,4,Neutral
682,Jumpin' Jack Flash - Mono Version,['The Rolling Stones'],british invasion,1971,FALSE,45,0.572,0.909,3,-8.063,1,0.0583,0.045,0.177,0.0785,0.635,137.332,4,Neutral
683,Old Time Rock & Roll,['Bob Seger'],album rock,1978,FALSE,73,0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4,Neutral
684,It Wasn't Me,"['Shaggy', 'Rik Rok']",pop rap,2008,FALSE,62,0.852,0.604,0,-4.569,1,0.0642,0.0503,0,0.327,0.667,94.762,4,Neutral
685,You Might Think,['The Cars'],album rock,1984,FALSE,53,0.71,0.774,2,-9.335,1,0.0333,0.141,0.0136,0.0348,0.966,133.924,4,Neutral
686,Turning Japanese,['The Vapors'],mod revival,1996,FALSE,52,0.503,0.803,0,-9.701,1,0.0485,0.01,0.0648,0.292,0.941,179.007,4,Neutral
687,Woody Boogie,['Baltimora'],italian disco,1985,FALSE,46,0.734,0.56,3,-13.935,1,0.0348,0.155,0.000114,0.283,0.937,110.168,4,Neutral
688,Crazy Nights,['LOUDNESS'],glam metal,1985,FALSE,33,0.491,0.937,6,-4.561,0,0.0403,0.000303,0.0274,0.447,0.612,137.738,4,Neutral
689,Boombastic,['Shaggy'],pop rap,1995,FALSE,70,0.867,0.538,2,-16.183,1,0.361,0.242,1.75E-05,0.316,0.781,158.328,4,Neutral
690,Are You Bored Yet? (feat. Clairo),"['Wallows', 'Clairo']",indie pop,2019,FALSE,81,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,4,Neutral
691,What About Your Friends,['TLC'],atl hip hop,1992,FALSE,56,0.744,0.851,10,-10.108,0,0.049,0.0267,0.00738,0.0989,0.626,105.882,4,Neutral
692,Unpretty,['TLC'],atl hip hop,1999,FALSE,62,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97E-05,0.109,0.51,88.684,4,Neutral
693,Survivor,"[""Destiny's Child""]",dance pop,2001,FALSE,54,0.524,0.904,8,-2.071,1,0.398,0.0533,0,0.776,0.655,161.188,4,Neutral
694,Say My Name,"[""Destiny's Child""]",dance pop,1999,FALSE,76,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,4,Neutral
695,Hey Ya! - Radio Mix / Club Mix,['Outkast'],atl hip hop,2003,FALSE,0,0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.964,79.505,4,Neutral
696,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']",atl hip hop,2004,FALSE,82,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4,Neutral
697,"Jumpin', Jumpin'","[""Destiny's Child""]",dance pop,1999,FALSE,70,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4,Neutral
698,Run to the Hills - 2015 Remaster,['Iron Maiden'],hard rock,1982,FALSE,59,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4,Neutral
699,"Good Golly, Miss Molly",['Little Richard'],adult standards,2015,FALSE,37,0.583,0.903,7,-7.306,1,0.0571,0.651,0.00214,0.194,0.894,164.585,4,Neutral
700,Johnny B. Goode,['Chuck Berry'],blues rock,1959,FALSE,75,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07E-05,0.307,0.969,167.983,4,Neutral
701,Walk The Dinosaur,['Was (Not Was)'],dance rock,1988,FALSE,42,0.809,0.811,2,-12.449,1,0.0456,0.124,0.00679,0.149,0.889,115.353,4,Neutral
702,Ain't It Fun,['Paramore'],candy pop,2013,FALSE,74,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41E-05,0.021,0.673,104.031,4,Neutral
703,Safari Song,['Greta Van Fleet'],modern blues rock,2017,FALSE,68,0.362,0.928,2,-4.015,1,0.0503,0.164,1.61E-05,0.315,0.678,175.868,4,Neutral
704,Make It Better (feat. Smokey Robinson),"['Anderson .Paak', 'Smokey Robinson']",escape room,2019,FALSE,67,0.676,0.56,4,-6.024,0,0.0643,0.0112,0.00403,0.137,0.551,178.555,4,Neutral
705,Shining Star,"['Earth, Wind & Fire']",disco,1975,FALSE,63,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,4,Neutral
706,Hot Stuff,['Donna Summer'],dance pop,2012,FALSE,0,0.824,0.913,0,-7.312,1,0.0316,0.00884,0.0375,0.0922,0.965,120.455,4,Neutral
707,Ai No Corrida - Single Version,"['Quincy Jones', 'Dune']",disco,2012,FALSE,0,0.806,0.917,4,-5.826,0,0.0537,0.135,0.0757,0.059,0.81,122.54,4,Neutral
708,Little Miss Can't Be Wrong,['Spin Doctors'],alternative rock,1991,FALSE,57,0.515,0.903,0,-8.832,1,0.0443,0.014,0.0218,0.38,0.927,116.44,4,Neutral
709,Buddy Holly,['Weezer'],alternative rock,1994,FALSE,73,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4,Neutral
710,Workin' for a Livin',['Huey Lewis & The News'],album rock,2019,FALSE,36,0.566,0.868,2,-5.942,1,0.0454,0.129,0,0.374,0.964,157.947,4,Neutral
711,After Midnight,['Fastway'],album rock,1987,FALSE,22,0.5,0.52,2,-10.358,1,0.0451,0.00443,0.000623,0.272,0.538,124.853,4,Neutral
712,In The Dark - Remastered,['Billy Squier'],album rock,1981,FALSE,52,0.54,0.83,4,-4.997,0,0.0348,0.151,2.80E-06,0.589,0.553,112.469,4,Neutral
713,Wild In The Streets,['Bon Jovi'],glam metal,1986,FALSE,42,0.279,0.97,9,-2.269,1,0.0524,0.00378,3.17E-05,0.188,0.664,165.539,4,Neutral
714,You Don't Mess Around With Jim,['Jim Croce'],album rock,1972,FALSE,0,0.699,0.782,4,-5.203,1,0.0567,0.569,1.00E-05,0.0921,0.97,164.817,4,Neutral
715,Party All the Time,['Eddie Murphy'],black comedy,1985,FALSE,59,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,4,Neutral
716,Planet Earth,['Duran Duran'],dance rock,1981,FALSE,33,0.701,0.594,0,-10.769,1,0.0456,0.000343,0.446,0.0516,0.232,131.445,4,Neutral
717,Groove Is in the Heart,['Deee-Lite'],hip house,2005,FALSE,63,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,4,Neutral
718,New Sensation,['INXS'],australian rock,1987,FALSE,57,0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75E-06,0.0808,0.895,115.748,4,Neutral
719,Jump Around,['House Of Pain'],gangster rap,1994,FALSE,74,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72E-05,0.166,0.818,106.894,4,Neutral
720,Big Time - 2012 Remaster,['Peter Gabriel'],album rock,1986,FALSE,43,0.718,0.877,6,-6.583,1,0.0497,0.204,0.000231,0.0546,0.962,116.083,4,Neutral
721,1-2-3-4 (Sumpin' New),['Coolio'],g funk,1995,FALSE,49,0.91,0.681,1,-9.639,0,0.153,0.288,0.00477,0.372,0.7,115.186,4,Neutral
722,Video Killed The Radio Star,['The Presidents Of The United States Of America'],alternative metal,1998,FALSE,51,0.579,0.713,1,-6.868,1,0.0579,0.184,0,0.102,0.741,140.719,4,Neutral
723,Boom! Shake the Room,['DJ Jazzy Jeff & The Fresh Prince'],gangster rap,1993,FALSE,54,0.792,0.964,1,-5.405,1,0.154,0.0698,0,0.302,0.621,99.771,4,Neutral
724,Run To You,['Bryan Adams'],album rock,1984,FALSE,67,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.60E-05,0.287,0.635,126.593,4,Neutral
725,Real Wild Child (Wild One),['Iggy Pop'],alternative rock,1986,FALSE,62,0.59,0.851,4,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,4,Neutral
726,Same Ol' Situation (S.O.S),['Mötley Crüe'],glam metal,2009,FALSE,0,0.495,0.985,2,-3.316,1,0.132,0.0299,3.50E-05,0.138,0.252,139.689,4,Neutral
727,Fantastic Voyage,['Lakeside'],classic soul,1980,FALSE,52,0.816,0.603,7,-11.924,1,0.0749,0.134,4.27E-05,0.152,0.963,114.767,4,Neutral
728,Let's Go,['The Cars'],album rock,1979,FALSE,56,0.651,0.83,2,-8.785,1,0.0316,0.00824,0.0429,0.0837,0.917,131.282,4,Neutral
729,Everybody Wants You - Remastered 2002,['Billy Squier'],album rock,2005,FALSE,56,0.529,0.906,7,-6.116,1,0.0517,0.105,3.78E-05,0.0757,0.965,131.847,4,Neutral
730,Centerfold,['The J. Geils Band'],album rock,1981,FALSE,74,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,4,Neutral
731,No Sleep Till Brooklyn,['Beastie Boys'],alternative rock,1986,TRUE,67,0.712,0.691,8,-8.157,1,0.128,0.122,0,0.0538,0.742,97.022,4,Neutral
732,In the Army Now - Radio Mix,['Captain Jack'],bubblegum dance,2017,FALSE,48,0.627,0.981,0,-4.718,1,0.0324,0.000209,1.64E-06,0.714,0.903,128.022,4,Neutral
733,Keep Your Hands to Yourself,['The Georgia Satellites'],album rock,1986,FALSE,62,0.577,0.807,2,-9.281,1,0.0449,0.00233,0.000257,0.0755,0.891,114.921,4,Neutral
734,Rock Of Ages,['Def Leppard'],album rock,1983,FALSE,44,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,4,Neutral
735,I Love It Loud,['KISS'],album rock,1982,FALSE,61,0.414,0.897,5,-6.406,0,0.0538,0.000402,1.85E-06,0.0809,0.263,170.916,4,Neutral
736,Why Should I Worry - from 'Oliver & Company' OST,"['Dan Hartman', 'Charlie Midnight', 'Billy Joel']",disco,2005,FALSE,46,0.721,0.659,11,-9.622,1,0.0793,0.202,2.90E-05,0.0559,0.877,91.95,4,Neutral
737,Gloria,['Laura Branigan'],new romantic,1995,FALSE,64,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,4,Neutral
738,Unstoppable,['Sia'],australian dance,2016,FALSE,78,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,Neutral
739,Drop It Like It's Hot - Radio Edit,"['Snoop Dogg', 'Pharrell Williams']",g funk,2004,FALSE,37,0.912,0.549,1,-4.729,1,0.213,0.174,0,0.101,0.629,91.987,4,Neutral
740,Must've Been (feat. DRAM),"['Chromeo', 'Shelley FKA DRAM']",alternative dance,2018,FALSE,33,0.8,0.775,2,-3.363,1,0.068,0.336,0,0.271,0.945,125.992,4,Neutral
741,Free Ride,['The Edgar Winter Group'],album rock,2014,FALSE,43,0.688,0.739,9,-9.526,1,0.0744,0.321,0.011,0.174,0.77,124.065,4,Neutral
742,Shake Your Groove Thing,['Peaches & Herb'],classic soul,1978,FALSE,0,0.867,0.73,9,-6.605,1,0.0496,0.45,0.0143,0.0817,0.917,132.57,4,Neutral
743,Can I Kick It?,['A Tribe Called Quest'],alternative hip hop,1990,FALSE,70,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,4,Neutral
744,Electric Relaxation,['A Tribe Called Quest'],alternative hip hop,1999,FALSE,67,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,4,Neutral
745,Award Tour,['A Tribe Called Quest'],alternative hip hop,1993,FALSE,63,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38E-06,0.173,0.555,97.338,4,Neutral
746,Check the Rhime,['A Tribe Called Quest'],alternative hip hop,1991,FALSE,64,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,4,Neutral
747,The Wire,['HAIM'],art pop,2013,FALSE,57,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01E-06,0.0585,0.525,113.678,4,Neutral
748,Cheap Queen,['King Princess'],alt z,2019,FALSE,0,0.64,0.485,1,-7.358,1,0.199,0.746,4.52E-05,0.115,0.449,87.002,4,Neutral
749,Girlfriend,['Anderson East'],indie folk,2018,FALSE,41,0.55,0.917,10,-4.298,1,0.189,0.00986,6.75E-05,0.212,0.501,95.075,4,Neutral
750,I'm Good,['Wafia'],australian pop,2018,FALSE,0,0.738,0.696,1,-3.59,1,0.0305,0.0236,9.09E-05,0.338,0.892,101.989,4,Neutral
752,Family Affair,['Mary J. Blige'],dance pop,2001,FALSE,47,0.926,0.56,8,-2.238,0,0.0479,0.18,5.28E-05,0.0804,0.974,92.916,4,Neutral
753,You Never Can Tell,['Chuck Berry'],blues rock,1964,FALSE,70,0.525,0.852,7,-9.519,1,0.222,0.731,5.11E-05,0.218,0.884,157.404,4,Neutral
754,Rock Candy,['Montrose'],album rock,1973,FALSE,50,0.411,0.633,9,-9.343,1,0.0299,0.00399,0.00189,0.151,0.754,78.727,4,Neutral
755,Jailbreak,['AC/DC'],australian rock,1984,FALSE,61,0.572,0.835,9,-5.552,1,0.079,0.00953,0.0144,0.012,0.591,131.567,4,Neutral
756,Jailbreak,['Thin Lizzy'],album rock,1976,FALSE,60,0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074,4,Neutral
757,Get Up Offa That Thing,['James Brown'],funk,1987,FALSE,56,0.883,0.631,2,-11.473,1,0.42,0.339,5.19E-06,0.942,0.782,118.084,4,Neutral
758,Papa's Got A Brand New Bag,['James Brown'],funk,1991,FALSE,40,0.746,0.702,4,-8.099,1,0.0766,0.493,0.0398,0.0964,0.889,129.434,4,Neutral
759,The Passenger,['Iggy Pop'],alternative rock,1977,FALSE,72,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62E-06,0.733,0.696,134.88,4,Neutral
760,Bang a Gong (Get It On) - 2003 Remaster,['T. Rex'],art rock,1971,FALSE,62,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,4,Neutral
761,Who Are You,['The Who'],album rock,1978,FALSE,67,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,4,Neutral
762,Magic Carpet Ride,['Steppenwolf'],acid rock,1968,FALSE,69,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4,Neutral
763,Last Train to Clarksville - Original Stereo Version; 2006 Remaster,['The Monkees'],beatlesque,1966,FALSE,52,0.239,0.618,0,-8.464,1,0.033,0.0305,0,0.721,0.683,197.499,4,Neutral
764,Got My Mind Set On You - Remastered 2004,['George Harrison'],album rock,1987,FALSE,71,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03E-06,0.485,0.963,149.206,4,Neutral
765,If It Isn't Love,['New Edition'],boy band,1988,FALSE,58,0.588,0.856,5,-12.418,0,0.0378,0.0915,2.62E-05,0.365,0.781,97.968,4,Neutral
766,The Look,['Roxette'],europop,1988,FALSE,2,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34E-06,0.0522,0.541,95.011,4,Neutral
767,Dangerous,['Roxette'],europop,1988,FALSE,0,0.712,0.898,4,-4.893,1,0.0336,0.0485,7.76E-06,0.148,0.961,124.409,4,Neutral
768,Tha Crossroads,['Bone Thugs-N-Harmony'],gangster rap,1995,TRUE,67,0.679,0.509,4,-7.31,1,0.0617,0.0856,0,0.438,0.534,144.29,4,Neutral
769,Shoop,['Salt-N-Pepa'],dance pop,1993,FALSE,70,0.939,0.675,0,-7.232,1,0.211,0.0915,0,0.0565,0.795,96.918,4,Neutral
770,Big Poppa - Radio Edit; 2014 Remaster,['The Notorious B.I.G.'],east coast hip hop,1995,FALSE,34,0.753,0.558,9,-7.837,0,0.285,0.293,0,0.0617,0.753,84.669,4,Neutral
772,Flash Light,['Parliament'],afrofuturism,1977,FALSE,0,0.704,0.735,10,-10.426,1,0.0594,0.28,0.149,0.475,0.681,105.182,4,Neutral
773,It Takes Two,['Rob Base & DJ EZ Rock'],electro,1988,FALSE,59,0.8,0.723,2,-9.719,1,0.158,0.00228,0,0.26,0.651,111.593,4,Neutral
774,Bust A Move,['Young MC'],hip hop,1989,FALSE,63,0.946,0.772,4,-7.537,0,0.121,0.0512,2.26E-06,0.0612,0.743,116.972,4,Neutral
775,Forget Me Nots,['Patrice Rushen'],disco,1982,FALSE,8,0.912,0.534,6,-5.319,0,0.0366,0.139,0.102,0.0387,0.963,114.681,4,Neutral
777,Shake Me,['Cinderella'],album rock,1986,FALSE,57,0.537,0.9,9,-11.88,1,0.0301,0.00575,0.000156,0.2,0.549,132.742,4,Neutral
778,Boogie Nights,['Heatwave'],brit funk,1976,FALSE,1,0.62,0.54,4,-14.636,0,0.0422,0.349,2.53E-05,0.187,0.759,118.823,4,Neutral
779,Lovergirl,['Teena Marie'],classic soul,1999,FALSE,48,0.73,0.756,9,-7.509,0,0.0492,0.0469,0.00333,0.235,0.827,123.604,4,Neutral
780,Get The Funk Out Ma Face,['The Brothers Johnson'],classic soul,1976,FALSE,49,0.88,0.57,2,-13.145,1,0.0821,0.292,0.0388,0.0674,0.791,106.034,4,Neutral
781,"Too Much, Too Young, Too Fast",['Airbourne'],album rock,2007,FALSE,63,0.592,0.813,9,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038,4,Neutral
782,Fly Me Courageous,['Drivin N Cryin'],roots rock,1990,FALSE,46,0.607,0.723,2,-9.681,1,0.0252,0.00278,0.0036,0.0889,0.685,103.396,4,Neutral
783,Malibu,['Hole'],alternative rock,1998,FALSE,63,0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.372,4,Neutral
784,Friday I'm In Love,['The Cure'],new wave,2001,FALSE,35,0.549,0.946,7,-4.265,0,0.0377,0.000945,0.00207,0.368,0.477,135.959,4,Neutral
785,Celebrity Skin,['Hole'],alternative rock,1998,FALSE,68,0.438,0.905,9,-6.161,1,0.0419,9.44E-06,5.40E-05,0.363,0.723,134.163,4,Neutral
786,Shut Up And Drive,['Rihanna'],barbadian pop,2008,FALSE,69,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,4,Neutral
787,How Bizarre,['OMC'],nz pop,1996,FALSE,0,0.784,0.675,0,-7.718,1,0.049,0.261,1.40E-06,0.293,0.854,124.908,4,Neutral
788,Breakfast At Tiffany's,['Deep Blue Something'],pop rock,1995,FALSE,4,0.624,0.826,2,-5.534,1,0.0287,0.113,0,0.0938,0.526,110.368,4,Neutral
789,You Get What You Give,['New Radicals'],pop rock,1998,FALSE,74,0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,4,Neutral
790,Brimful of Asha (Norman Cook Remix) (Single Version),['Cornershop'],britpop,1997,FALSE,1,0.686,0.936,11,-3.923,1,0.0571,0.22,0,0.0964,0.942,125.665,4,Neutral
791,I Think I'm Paranoid,['Garbage'],alternative dance,1998,FALSE,0,0.557,0.814,0,-5.95,1,0.0365,0.000365,0.0672,0.445,0.555,113.864,4,Neutral
792,Ice Ice Baby,['Vanilla Ice'],hip house,1990,FALSE,63,0.98,0.535,2,-16.035,1,0.058,0.027,1.68E-06,0.104,0.675,115.744,4,Neutral
793,Unbelievable,['EMF'],britpop,2008,TRUE,0,0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.936,104.074,4,Neutral
794,Gonna Make You Sweat (Everybody Dance Now),['C & C Music Factory'],diva house,1990,FALSE,57,0.557,0.74,6,-10.999,1,0.0879,0.0018,0.422,0.148,0.801,114.379,4,Neutral
795,I Got a Man (Re-Recorded / Remastered),['Positive K'],bronx hip hop,2009,FALSE,14,0.905,0.828,1,-6.472,1,0.305,0.166,0,0.328,0.945,104.013,4,Neutral
796,Take on Me,['a-ha'],europop,1985,FALSE,84,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,Neutral
797,Poison,['Alice Cooper'],album rock,1989,FALSE,72,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85E-06,0.18,0.26,118.698,4,Neutral
798,Freeway of Love - Single Mix,['Aretha Franklin'],classic soul,2012,FALSE,0,0.738,0.921,0,-4.908,1,0.124,0.33,2.09E-06,0.066,0.668,125.436,4,Neutral
800,Freeze-Frame,['The J. Geils Band'],album rock,1981,FALSE,58,0.573,0.806,0,-10.978,1,0.0356,0.151,0.0116,0.405,0.934,186.328,4,Neutral
801,Brick House,['Commodores'],adult standards,1977,FALSE,65,0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,4,Neutral
802,I Feel for You,['Chaka Khan'],dance pop,1984,FALSE,61,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0225,0.279,0.797,124.917,4,Neutral
803,On Our Own,['Bobby Brown'],funk,1989,FALSE,51,0.659,0.899,2,-6.207,1,0.0423,0.0035,0,0.0629,0.562,101.802,4,Neutral
804,"Supernatural - From ""Ghostbusters II"" Soundtrack",['New Edition'],boy band,1989,FALSE,27,0.755,0.957,10,-5.201,0,0.0656,0.0651,0.00145,0.258,0.793,103.893,4,Neutral
806,"We're Back - From ""Ghostbusters II"" Soundtrack",['Bobby Brown'],funk,1989,FALSE,30,0.681,0.931,10,-4.614,0,0.053,0.00831,0,0.048,0.816,109.114,4,Neutral
807,Spirit,['Doug E. Fresh & The Get Fresh Crew'],electro,1989,FALSE,29,0.872,0.974,7,-4.712,1,0.264,0.115,1.65E-05,0.0818,0.353,105.962,4,Neutral
808,Flip City,['Glenn Frey'],album rock,1989,FALSE,34,0.599,0.955,2,-3.533,0,0.0431,0.00346,0.0179,0.264,0.951,157.731,4,Neutral
809,I Want You Back,['The Jackson 5'],motown,1995,FALSE,0,0.65,0.511,8,-10.814,1,0.0319,0.423,0.0337,0.273,0.949,98.297,4,Neutral
810,You Never Can Tell,['Chuck Berry'],blues rock,2009,FALSE,0,0.605,0.837,7,-10.059,1,0.114,0.754,4.11E-05,0.3,0.93,157.225,4,Neutral
811,Judy In Disguise (With Glasses),['John Fred & His Playboy Band'],swamp pop,2009,FALSE,31,0.629,0.74,3,-8.218,1,0.0572,0.0605,0.124,0.146,0.951,82.046,4,Neutral
812,Miss You - Remastered,['The Rolling Stones'],british invasion,1978,FALSE,69,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,4,Neutral
813,Mother's Little Helper,['The Rolling Stones'],british invasion,1966,FALSE,54,0.582,0.545,4,-11.677,0,0.0298,0.017,4.05E-06,0.229,0.721,101.691,4,Neutral
